team,year,day,points,position
ein frankfurt,2005,2,0,16
mainz,2005,2,0,17
bayern munich,2005,3,9,0
schalke 04,2005,3,7,1
werder bremen,2005,3,7,2
hamburg,2005,3,7,3
kaiserslautern,2005,3,6,4
fc koln,2005,3,6,5
wolfsburg,2005,3,5,6
hertha,2005,3,4,7
hannover,2005,3,3,8
ein frankfurt,2005,3,3,9
bielefeld,2005,3,3,10
leverkusen,2005,3,3,11
stuttgart,2005,3,2,12
dortmund,2005,3,2,13
m'gladbach,2005,3,2,14
duisburg,2005,3,2,15
nurnberg,2005,3,1,16
mainz,2005,3,0,17
bayern munich,2005,4,12,0
werder bremen,2005,4,10,1
hamburg,2005,4,10,2
schalke 04,2005,4,8,3
hertha,2005,4,7,4
kaiserslautern,2005,4,6,5
hannover,2005,4,6,6
fc koln,2005,4,6,7
m'gladbach,2005,4,5,8
dortmund,2005,4,5,9
wolfsburg,2005,4,5,10
leverkusen,2005,4,4,11
bielefeld,2005,4,4,12
stuttgart,2005,4,3,13
ein frankfurt,2005,4,3,14
duisburg,2005,4,2,15
nurnberg,2005,4,1,16
mainz,2005,4,0,17
bayern munich,2005,5,15,0
werder bremen,2005,5,13,1
hamburg,2005,5,11,2
schalke 04,2005,5,9,3
fc koln,2005,5,9,4
hertha,2005,5,8,5
kaiserslautern,2005,5,7,6
leverkusen,2005,5,7,7
hannover,2005,5,6,8
wolfsburg,2005,5,6,9
stuttgart,2005,5,6,10
bielefeld,2005,5,5,11
dortmund,2005,5,5,12
m'gladbach,2005,5,5,13
ein frankfurt,2005,5,4,14
nurnberg,2005,5,2,15
duisburg,2005,5,2,16
mainz,2005,5,0,17
bayern munich,2005,6,18,0
hamburg,2005,6,14,1
werder bremen,2005,6,13,2
hertha,2005,6,11,3
schalke 04,2005,6,10,4
leverkusen,2005,6,10,5
fc koln,2005,6,9,6
wolfsburg,2005,6,9,7
dortmund,2005,6,8,8
m'gladbach,2005,6,8,9
kaiserslautern,2005,6,7,10
hannover,2005,6,6,11
stuttgart,2005,6,6,12
bielefeld,2005,6,5,13
ein frankfurt,2005,6,4,14
mainz,2005,6,3,15
nurnberg,2005,6,3,16
duisburg,2005,6,2,17
bayern munich,2005,7,18,0
hamburg,2005,7,17,1
werder bremen,2005,7,16,2
hertha,2005,7,14,3
schalke 04,2005,7,13,4
wolfsburg,2005,7,12,5
m'gladbach,2005,7,11,6
leverkusen,2005,7,10,7
fc koln,2005,7,9,8
stuttgart,2005,7,9,9
dortmund,2005,7,9,10
kaiserslautern,2005,7,7,11
hannover,2005,7,6,12
duisburg,2005,7,5,13
bielefeld,2005,7,5,14
mainz,2005,7,4,15
ein frankfurt,2005,7,4,16
nurnberg,2005,7,3,17
bayern munich,2005,8,21,0
hamburg,2005,8,20,1
werder bremen,2005,8,19,2
schalke 04,2005,8,16,3
m'gladbach,2005,8,14,4
hertha,2005,8,14,5
wolfsburg,2005,8,12,6
leverkusen,2005,8,11,7
stuttgart,2005,8,10,8
dortmund,2005,8,10,9
fc koln,2005,8,9,10
kaiserslautern,2005,8,7,11
hannover,2005,8,7,12
nurnberg,2005,8,6,13
bielefeld,2005,8,6,14
duisburg,2005,8,6,15
ein frankfurt,2005,8,4,16
mainz,2005,8,4,17
bayern munich,2005,9,22,0
werder bremen,2005,9,22,1
hamburg,2005,9,20,2
schalke 04,2005,9,17,3
wolfsburg,2005,9,15,4
m'gladbach,2005,9,15,5
hertha,2005,9,14,6
stuttgart,2005,9,11,7
leverkusen,2005,9,11,8
dortmund,2005,9,11,9
hannover,2005,9,10,10
fc koln,2005,9,9,11
bielefeld,2005,9,9,12
kaiserslautern,2005,9,8,13
ein frankfurt,2005,9,7,14
mainz,2005,9,7,15
duisburg,2005,9,6,16
nurnberg,2005,9,6,17
bayern munich,2005,10,25,0
werder bremen,2005,10,23,1
hamburg,2005,10,21,2
schalke 04,2005,10,18,3
m'gladbach,2005,10,18,4
hertha,2005,10,17,5
wolfsburg,2005,10,16,6
stuttgart,2005,10,12,7
bielefeld,2005,10,12,8
leverkusen,2005,10,12,9
dortmund,2005,10,12,10
hannover,2005,10,11,11
ein frankfurt,2005,10,10,12
fc koln,2005,10,9,13
kaiserslautern,2005,10,8,14
mainz,2005,10,7,15
duisburg,2005,10,6,16
nurnberg,2005,10,6,17
bayern munich,2005,11,28,0
werder bremen,2005,11,26,1
hamburg,2005,11,24,2
hertha,2005,11,18,3
m'gladbach,2005,11,18,4
schalke 04,2005,11,18,5
wolfsburg,2005,11,16,6
dortmund,2005,11,15,7
bielefeld,2005,11,15,8
leverkusen,2005,11,13,9
stuttgart,2005,11,13,10
hannover,2005,11,11,11
ein frankfurt,2005,11,10,12
mainz,2005,11,10,13
kaiserslautern,2005,11,9,14
fc koln,2005,11,9,15
duisburg,2005,11,9,16
nurnberg,2005,11,6,17
bayern munich,2005,12,31,0
werder bremen,2005,12,26,1
hamburg,2005,12,25,2
hertha,2005,12,21,3
schalke 04,2005,12,21,4
m'gladbach,2005,12,19,5
wolfsburg,2005,12,17,6
leverkusen,2005,12,16,7
stuttgart,2005,12,16,8
dortmund,2005,12,15,9
bielefeld,2005,12,15,10
ein frankfurt,2005,12,13,11
hannover,2005,12,12,12
mainz,2005,12,11,13
fc koln,2005,12,10,14
kaiserslautern,2005,12,9,15
duisburg,2005,12,9,16
nurnberg,2005,12,6,17
bayern munich,2005,13,34,0
werder bremen,2005,13,29,1
hamburg,2005,13,28,2
schalke 04,2005,13,22,3
hertha,2005,13,21,4
m'gladbach,2005,13,20,5
dortmund,2005,13,18,6
leverkusen,2005,13,17,7
stuttgart,2005,13,17,8
wolfsburg,2005,13,17,9
bielefeld,2005,13,15,10
ein frankfurt,2005,13,14,11
hannover,2005,13,13,12
mainz,2005,13,12,13
fc koln,2005,13,11,14
duisburg,2005,13,9,15
nurnberg,2005,13,9,16
kaiserslautern,2005,13,9,17
bayern munich,2005,14,37,0
hamburg,2005,14,31,1
werder bremen,2005,14,29,2
schalke 04,2005,14,25,3
hertha,2005,14,22,4
dortmund,2005,14,21,5
m'gladbach,2005,14,21,6
stuttgart,2005,14,18,7
wolfsburg,2005,14,18,8
leverkusen,2005,14,17,9
bielefeld,2005,14,16,10
hannover,2005,14,16,11
ein frankfurt,2005,14,15,12
mainz,2005,14,12,13
fc koln,2005,14,11,14
duisburg,2005,14,9,15
nurnberg,2005,14,9,16
kaiserslautern,2005,14,9,17
bayern munich,2005,15,38,0
hamburg,2005,15,34,1
werder bremen,2005,15,32,2
schalke 04,2005,15,28,3
hertha,2005,15,25,4
dortmund,2005,15,21,5
m'gladbach,2005,15,21,6
hannover,2005,15,19,7
stuttgart,2005,15,19,8
wolfsburg,2005,15,18,9
ein frankfurt,2005,15,18,10
leverkusen,2005,15,17,11
bielefeld,2005,15,16,12
mainz,2005,15,15,13
nurnberg,2005,15,12,14
fc koln,2005,15,12,15
duisburg,2005,15,10,16
kaiserslautern,2005,15,9,17
bayern munich,2005,16,41,0
hamburg,2005,16,37,1
werder bremen,2005,16,35,2
schalke 04,2005,16,31,3
hertha,2005,16,25,4
m'gladbach,2005,16,22,5
stuttgart,2005,16,22,6
ein frankfurt,2005,16,21,7
dortmund,2005,16,21,8
hannover,2005,16,20,9
wolfsburg,2005,16,18,10
leverkusen,2005,16,18,11
bielefeld,2005,16,17,12
mainz,2005,16,15,13
nurnberg,2005,16,13,14
fc koln,2005,16,12,15
duisburg,2005,16,11,16
kaiserslautern,2005,16,9,17
bayern munich,2005,17,44,0
hamburg,2005,17,38,1
werder bremen,2005,17,36,2
schalke 04,2005,17,31,3
hertha,2005,17,26,4
m'gladbach,2005,17,25,5
stuttgart,2005,17,25,6
hannover,2005,17,21,7
ein frankfurt,2005,17,21,8
dortmund,2005,17,21,9
bielefeld,2005,17,20,10
leverkusen,2005,17,19,11
wolfsburg,2005,17,18,12
mainz,2005,17,16,13
nurnberg,2005,17,14,14
kaiserslautern,2005,17,12,15
fc koln,2005,17,12,16
duisburg,2005,17,12,17
bayern munich,2005,18,47,0
werder bremen,2005,18,39,1
hamburg,2005,18,38,2
schalke 04,2005,18,34,3
hertha,2005,18,27,4
m'gladbach,2005,18,25,5
stuttgart,2005,18,25,6
dortmund,2005,18,24,7
leverkusen,2005,18,22,8
hannover,2005,18,22,9
ein frankfurt,2005,18,21,10
bielefeld,2005,18,20,11
mainz,2005,18,19,12
wolfsburg,2005,18,18,13
nurnberg,2005,18,17,14
duisburg,2005,18,15,15
kaiserslautern,2005,18,12,16
fc koln,2005,18,12,17
bayern munich,2005,19,50,0
werder bremen,2005,19,42,1
hamburg,2005,19,41,2
schalke 04,2005,19,35,3
hertha,2005,19,28,4
stuttgart,2005,19,26,5
dortmund,2005,19,25,6
m'gladbach,2005,19,25,7
hannover,2005,19,23,8
leverkusen,2005,19,22,9
ein frankfurt,2005,19,22,10
wolfsburg,2005,19,21,11
bielefeld,2005,19,20,12
mainz,2005,19,19,13
nurnberg,2005,19,18,14
duisburg,2005,19,16,15
kaiserslautern,2005,19,13,16
fc koln,2005,19,13,17
bayern munich,2005,20,51,0
werder bremen,2005,20,43,1
hamburg,2005,20,41,2
schalke 04,2005,20,36,3
hertha,2005,20,29,4
dortmund,2005,20,28,5
stuttgart,2005,20,27,6
hannover,2005,20,26,7
m'gladbach,2005,20,26,8
leverkusen,2005,20,25,9
ein frankfurt,2005,20,25,10
bielefeld,2005,20,21,11
wolfsburg,2005,20,21,12
mainz,2005,20,20,13
nurnberg,2005,20,18,14
duisburg,2005,20,16,15
kaiserslautern,2005,20,14,16
fc koln,2005,20,14,17
bayern munich,2005,21,54,0
hamburg,2005,21,44,1
werder bremen,2005,21,43,2
schalke 04,2005,21,39,3
hertha,2005,21,30,4
hannover,2005,21,29,5
dortmund,2005,21,29,6
m'gladbach,2005,21,27,7
stuttgart,2005,21,27,8
leverkusen,2005,21,25,9
ein frankfurt,2005,21,25,10
bielefeld,2005,21,24,11
wolfsburg,2005,21,22,12
mainz,2005,21,20,13
nurnberg,2005,21,18,14
kaiserslautern,2005,21,17,15
duisburg,2005,21,17,16
fc koln,2005,21,15,17
bayern munich,2005,22,55,0
hamburg,2005,22,47,1
werder bremen,2005,22,46,2
schalke 04,2005,22,42,3
hertha,2005,22,30,4
m'gladbach,2005,22,30,5
stuttgart,2005,22,30,6
hannover,2005,22,30,7
dortmund,2005,22,29,8
leverkusen,2005,22,28,9
ein frankfurt,2005,22,25,10
bielefeld,2005,22,24,11
wolfsburg,2005,22,22,12
nurnberg,2005,22,21,13
mainz,2005,22,20,14
kaiserslautern,2005,22,20,15
duisburg,2005,22,17,16
fc koln,2005,22,15,17
bayern munich,2005,23,58,0
werder bremen,2005,23,49,1
hamburg,2005,23,47,2
schalke 04,2005,23,45,3
stuttgart,2005,23,33,4
leverkusen,2005,23,31,5
hertha,2005,23,30,6
m'gladbach,2005,23,30,7
hannover,2005,23,30,8
dortmund,2005,23,29,9
bielefeld,2005,23,27,10
wolfsburg,2005,23,25,11
ein frankfurt,2005,23,25,12
kaiserslautern,2005,23,23,13
nurnberg,2005,23,21,14
mainz,2005,23,20,15
duisburg,2005,23,20,16
fc koln,2005,23,15,17
bayern munich,2005,24,58,0
hamburg,2005,24,50,1
werder bremen,2005,24,50,2
schalke 04,2005,24,48,3
stuttgart,2005,24,34,4
m'gladbach,2005,24,33,5
leverkusen,2005,24,32,6
dortmund,2005,24,30,7
hannover,2005,24,30,8
hertha,2005,24,30,9
bielefeld,2005,24,27,10
wolfsburg,2005,24,26,11
ein frankfurt,2005,24,26,12
nurnberg,2005,24,24,13
kaiserslautern,2005,24,24,14
mainz,2005,24,21,15
duisburg,2005,24,20,16
fc koln,2005,24,18,17
bayern munich,2005,25,59,0
