team,year,day,points,position
st johnstone,2001,34,20,11
celtic,2001,35,96,0
rangers,2001,35,80,1
livingston,2001,35,52,2
aberdeen,2001,35,52,3
hearts,2001,35,45,4
kilmarnock,2001,35,45,5
dunfermline,2001,35,44,6
dundee,2001,35,43,7
dundee united,2001,35,41,8
motherwell,2001,35,34,9
hibernian,2001,35,34,10
st johnstone,2001,35,20,11
celtic,2001,36,97,0
rangers,2001,36,81,1
aberdeen,2001,36,55,2
livingston,2001,36,52,3
hearts,2001,36,48,4
kilmarnock,2001,36,48,5
dunfermline,2001,36,44,6
dundee united,2001,36,44,7
dundee,2001,36,43,8
hibernian,2001,36,37,9
motherwell,2001,36,34,10
st johnstone,2001,36,20,11
celtic,2001,37,100,0
rangers,2001,37,84,1
aberdeen,2001,37,55,2
livingston,2001,37,55,3
hearts,2001,37,48,4
kilmarnock,2001,37,48,5
dundee united,2001,37,45,6
dunfermline,2001,37,44,7
dundee,2001,37,44,8
hibernian,2001,37,38,9
motherwell,2001,37,37,10
st johnstone,2001,37,21,11
celtic,2001,38,103,0
rangers,2001,38,85,1
livingston,2001,38,58,2
aberdeen,2001,38,55,3
kilmarnock,2001,38,49,4
hearts,2001,38,48,5
dundee united,2001,38,46,6
dunfermline,2001,38,45,7
dundee,2001,38,44,8
hibernian,2001,38,41,9
motherwell,2001,38,40,10
st johnstone,2001,38,21,11
kilmarnock,2002,0,0,0
celtic,2002,0,0,1
dundee,2002,0,0,2
hearts,2002,0,0,3
hibernian,2002,0,0,4
aberdeen,2002,0,0,5
dunfermline,2002,0,0,6
rangers,2002,0,0,7
livingston,2002,0,0,8
motherwell,2002,0,0,9
partick,2002,0,0,10
dundee united,2002,0,0,11
celtic,2002,1,3,0
aberdeen,2002,1,3,1
livingston,2002,1,3,2
hearts,2002,1,1,3
partick,2002,1,1,4
dundee united,2002,1,1,5
dundee,2002,1,1,6
rangers,2002,1,1,7
kilmarnock,2002,1,1,8
dunfermline,2002,1,0,9
motherwell,2002,1,0,10
hibernian,2002,1,0,11
celtic,2002,2,6,0
kilmarnock,2002,2,4,1
rangers,2002,2,4,2
hearts,2002,2,4,3
aberdeen,2002,2,3,4
dunfermline,2002,2,3,5
livingston,2002,2,3,6
partick,2002,2,2,7
dundee,2002,2,1,8
motherwell,2002,2,1,9
dundee united,2002,2,1,10
hibernian,2002,2,0,11
celtic,2002,3,9,0
rangers,2002,3,7,1
dunfermline,2002,3,6,2
hearts,2002,3,5,3
motherwell,2002,3,4,4
aberdeen,2002,3,4,5
kilmarnock,2002,3,4,6
livingston,2002,3,4,7
partick,2002,3,3,8
dundee,2002,3,1,9
dundee united,2002,3,1,10
hibernian,2002,3,0,11
celtic,2002,4,12,0
rangers,2002,4,10,1
hearts,2002,4,8,2
kilmarnock,2002,4,7,3
dunfermline,2002,4,6,4
motherwell,2002,4,5,5
aberdeen,2002,4,4,6
dundee,2002,4,4,7
livingston,2002,4,4,8
partick,2002,4,3,9
dundee united,2002,4,2,10
hibernian,2002,4,0,11
celtic,2002,5,15,0
rangers,2002,5,13,1
hearts,2002,5,9,2
kilmarnock,2002,5,8,3
dunfermline,2002,5,6,4
partick,2002,5,6,5
dundee,2002,5,5,6
motherwell,2002,5,5,7
aberdeen,2002,5,4,8
livingston,2002,5,4,9
hibernian,2002,5,3,10
dundee united,2002,5,3,11
rangers,2002,6,16,0
celtic,2002,6,15,1
kilmarnock,2002,6,11,2
hearts,2002,6,9,3
dunfermline,2002,6,9,4
dundee,2002,6,8,5
motherwell,2002,6,8,6
partick,2002,6,6,7
dundee united,2002,6,6,8
aberdeen,2002,6,4,9
livingston,2002,6,4,10
hibernian,2002,6,3,11
rangers,2002,7,19,0
celtic,2002,7,18,1
kilmarnock,2002,7,12,2
hearts,2002,7,12,3
dunfermline,2002,7,12,4
dundee,2002,7,9,5
motherwell,2002,7,8,6
partick,2002,7,7,7
dundee united,2002,7,6,8
aberdeen,2002,7,5,9
livingston,2002,7,4,10
hibernian,2002,7,3,11
rangers,2002,8,22,0
celtic,2002,8,21,1
hearts,2002,8,15,2
dunfermline,2002,8,15,3
kilmarnock,2002,8,12,4
dundee,2002,8,9,5
aberdeen,2002,8,8,6
motherwell,2002,8,8,7
partick,2002,8,7,8
hibernian,2002,8,6,9
dundee united,2002,8,6,10
livingston,2002,8,4,11
rangers,2002,9,25,0
celtic,2002,9,24,1
hearts,2002,9,16,2
dunfermline,2002,9,15,3
kilmarnock,2002,9,12,4
aberdeen,2002,9,11,5
dundee,2002,9,10,6
hibernian,2002,9,9,7
motherwell,2002,9,9,8
partick,2002,9,8,9
dundee united,2002,9,6,10
livingston,2002,9,4,11
rangers,2002,10,26,0
celtic,2002,10,25,1
dunfermline,2002,10,18,2
hearts,2002,10,17,3
aberdeen,2002,10,14,4
dundee,2002,10,13,5
hibernian,2002,10,12,6
kilmarnock,2002,10,12,7
motherwell,2002,10,9,8
partick,2002,10,8,9
dundee united,2002,10,6,10
livingston,2002,10,5,11
rangers,2002,11,29,0
celtic,2002,11,28,1
dunfermline,2002,11,19,2
hearts,2002,11,17,3
aberdeen,2002,11,15,4
hibernian,2002,11,15,5
dundee,2002,11,14,6
kilmarnock,2002,11,13,7
motherwell,2002,11,9,8
livingston,2002,11,8,9
partick,2002,11,8,10
dundee united,2002,11,6,11
rangers,2002,12,32,0
celtic,2002,12,31,1
dunfermline,2002,12,19,2
hibernian,2002,12,18,3
dundee,2002,12,17,4
hearts,2002,12,17,5
aberdeen,2002,12,15,6
kilmarnock,2002,12,13,7
livingston,2002,12,11,8
motherwell,2002,12,9,9
partick,2002,12,9,10
dundee united,2002,12,7,11
rangers,2002,13,35,0
celtic,2002,13,34,1
hearts,2002,13,20,2
dunfermline,2002,13,20,3
hibernian,2002,13,18,4
dundee,2002,13,17,5
aberdeen,2002,13,15,6
kilmarnock,2002,13,13,7
livingston,2002,13,12,8
partick,2002,13,12,9
dundee united,2002,13,10,10
motherwell,2002,13,9,11
rangers,2002,14,38,0
celtic,2002,14,37,1
dunfermline,2002,14,23,2
hearts,2002,14,21,3
hibernian,2002,14,18,4
dundee,2002,14,17,5
kilmarnock,2002,14,16,6
aberdeen,2002,14,16,7
livingston,2002,14,15,8
partick,2002,14,12,9
dundee united,2002,14,10,10
motherwell,2002,14,9,11
celtic,2002,15,40,0
rangers,2002,15,39,1
dunfermline,2002,15,26,2
hearts,2002,15,21,3
hibernian,2002,15,21,4
kilmarnock,2002,15,19,5
aberdeen,2002,15,17,6
dundee,2002,15,17,7
livingston,2002,15,15,8
dundee united,2002,15,13,9
partick,2002,15,12,10
motherwell,2002,15,9,11
celtic,2002,16,43,0
rangers,2002,16,42,1
dunfermline,2002,16,26,2
hearts,2002,16,24,3
hibernian,2002,16,24,4
dundee,2002,16,20,5
kilmarnock,2002,16,19,6
aberdeen,2002,16,17,7
livingston,2002,16,15,8
partick,2002,16,15,9
dundee united,2002,16,13,10
motherwell,2002,16,9,11
celtic,2002,17,46,0
rangers,2002,17,45,1
dunfermline,2002,17,27,2
hibernian,2002,17,25,3
hearts,2002,17,24,4
dundee,2002,17,21,5
kilmarnock,2002,17,19,6
partick,2002,17,18,7
aberdeen,2002,17,18,8
livingston,2002,17,16,9
dundee united,2002,17,14,10
motherwell,2002,17,9,11
celtic,2002,18,49,0
rangers,2002,18,48,1
dunfermline,2002,18,30,2
hibernian,2002,18,25,3
dundee,2002,18,24,4
hearts,2002,18,24,5
kilmarnock,2002,18,22,6
partick,2002,18,18,7
aberdeen,2002,18,18,8
livingston,2002,18,16,9
dundee united,2002,18,14,10
motherwell,2002,18,12,11
rangers,2002,19,51,0
celtic,2002,19,49,1
dunfermline,2002,19,30,2
hearts,2002,19,27,3
hibernian,2002,19,26,4
kilmarnock,2002,19,25,5
dundee,2002,19,24,6
partick,2002,19,21,7
aberdeen,2002,19,19,8
livingston,2002,19,16,9
dundee united,2002,19,15,10
motherwell,2002,19,13,11
rangers,2002,20,54,0
celtic,2002,20,50,1
dunfermline,2002,20,33,2
hearts,2002,20,30,3
hibernian,2002,20,29,4
kilmarnock,2002,20,26,5
dundee,2002,20,25,6
partick,2002,20,21,7
aberdeen,2002,20,19,8
livingston,2002,20,16,9
dundee united,2002,20,15,10
motherwell,2002,20,14,11
rangers,2002,21,57,0
celtic,2002,21,53,1
hearts,2002,21,33,2
dunfermline,2002,21,33,3
hibernian,2002,21,29,4
kilmarnock,2002,21,29,5
dundee,2002,21,25,6
partick,2002,21,21,7
aberdeen,2002,21,20,8
livingston,2002,21,17,9
motherwell,2002,21,17,10
dundee united,2002,21,15,11
rangers,2002,22,57,0
celtic,2002,22,56,1
hearts,2002,22,33,2
dunfermline,2002,22,33,3
kilmarnock,2002,22,32,4
hibernian,2002,22,30,5
dundee,2002,22,25,6
aberdeen,2002,22,23,7
partick,2002,22,22,8
livingston,2002,22,20,9
motherwell,2002,22,17,10
dundee united,2002,22,15,11
rangers,2002,23,60,0
celtic,2002,23,59,1
hearts,2002,23,36,2
dunfermline,2002,23,36,3
hibernian,2002,23,33,4
kilmarnock,2002,23,32,5
dundee,2002,23,25,6
aberdeen,2002,23,23,7
livingston,2002,23,23,8
partick,2002,23,23,9
motherwell,2002,23,18,10
dundee united,2002,23,16,11
rangers,2002,24,63,0
celtic,2002,24,60,1
hearts,2002,24,37,2
dunfermline,2002,24,36,3
hibernian,2002,24,34,4
kilmarnock,2002,24,33,5
dundee,2002,24,25,6
partick,2002,24,24,7
aberdeen,2002,24,24,8
livingston,2002,24,23,9
motherwell,2002,24,18,10
dundee united,2002,24,17,11
rangers,2002,25,66,0
celtic,2002,25,63,1
hearts,2002,25,40,2
kilmarnock,2002,25,36,3
dunfermline,2002,25,36,4
hibernian,2002,25,34,5
dundee,2002,25,28,6
livingston,2002,25,26,7
partick,2002,25,24,8
aberdeen,2002,25,24,9
motherwell,2002,25,18,10
dundee united,2002,25,17,11
rangers,2002,26,69,0
celtic,2002,26,66,1
hearts,2002,26,43,2
kilmarnock,2002,26,39,3
dunfermline,2002,26,36,4
hibernian,2002,26,34,5
dundee,2002,26,29,6
livingston,2002,26,26,7
partick,2002,26,24,8
aberdeen,2002,26,24,9
motherwell,2002,26,21,10
dundee united,2002,26,20,11
rangers,2002,27,72,0
celtic,2002,27,69,1
hearts,2002,27,46,2
kilmarnock,2002,27,39,3
dunfermline,2002,27,39,4
hibernian,2002,27,34,5
dundee,2002,27,32,6
partick,2002,27,27,7
livingston,2002,27,26,8
aberdeen,2002,27,24,9
motherwell,2002,27,24,10
dundee united,2002,27,21,11
rangers,2002,28,75,0
celtic,2002,28,72,1
hearts,2002,28,46,2
kilmarnock,2002,28,42,3
dunfermline,2002,28,39,4
dundee,2002,28,35,5
hibernian,2002,28,34,6
partick,2002,28,27,7
aberdeen,2002,28,27,8
livingston,2002,28,26,9
motherwell,2002,28,24,10
dundee united,2002,28,21,11
rangers,2002,29,78,0
celtic,2002,29,75,1
hearts,2002,29,49,2
kilmarnock,2002,29,45,3
dunfermline,2002,29,39,4
dundee,2002,29,36,5
hibernian,2002,29,34,6
aberdeen,2002,29,27,7
livingston,2002,29,27,8
partick,2002,29,27,9
dundee united,2002,29,24,10
motherwell,2002,29,24,11
rangers,2002,30,78,0
celtic,2002,30,76,1
hearts,2002,30,50,2
kilmarnock,2002,30,46,3
dunfermline,2002,30,40,4
dundee,2002,30,37,5
hibernian,2002,30,35,6
aberdeen,2002,30,30,7
livingston,2002,30,28,8
partick,2002,30,28,9
dundee united,2002,30,25,10
motherwell,2002,30,24,11
rangers,2002,31,81,0
celtic,2002,31,79,1
hearts,2002,31,53,2
kilmarnock,2002,31,47,3
dunfermline,2002,31,41,4
dundee,2002,31,38,5
hibernian,2002,31,38,6
aberdeen,2002,31,31,7
livingston,2002,31,31,8
partick,2002,31,28,9
dundee united,2002,31,25,10
motherwell,2002,31,24,11
rangers,2002,32,84,0
celtic,2002,32,79,1
hearts,2002,32,54,2
kilmarnock,2002,32,50,3
dunfermline,2002,32,44,4
dundee,2002,32,39,5
hibernian,2002,32,38,6
aberdeen,2002,32,34,7
livingston,2002,32,31,8
partick,2002,32,28,9
dundee united,2002,32,25,10
motherwell,2002,32,24,11
rangers,2002,33,87,0
celtic,2002,33,82,1
hearts,2002,33,57,2
kilmarnock,2002,33,50,3
dunfermline,2002,33,44,4
dundee,2002,33,42,5
hibernian,2002,33,39,6
aberdeen,2002,33,37,7
livingston,2002,33,32,8
partick,2002,33,29,9
dundee united,2002,33,25,10
motherwell,2002,33,24,11
rangers,2002,34,87,0
celtic,2002,34,85,1
hearts,2002,34,60,2
kilmarnock,2002,34,53,3
dunfermline,2002,34,44,4
dundee,2002,34,42,5
hibernian,2002,34,42,6
aberdeen,2002,34,40,7
livingston,2002,34,32,8
partick,2002,34,32,9
dundee united,2002,34,25,10
motherwell,2002,34,25,11
celtic,2002,35,88,0
rangers,2002,35,88,1
hearts,2002,35,60,2
kilmarnock,2002,35,56,3
hibernian,2002,35,45,4
dunfermline,2002,35,44,5
dundee,2002,35,43,6
aberdeen,2002,35,40,7
livingston,2002,35,35,8
partick,2002,35,32,9
dundee united,2002,35,26,10
motherwell,2002,35,25,11
celtic,2002,36,91,0
rangers,2002,36,91,1
hearts,2002,36,60,2
kilmarnock,2002,36,56,3
hibernian,2002,36,48,4
dunfermline,2002,36,45,5
dundee,2002,36,44,6
aberdeen,2002,36,43,7
livingston,2002,36,35,8
partick,2002,36,32,9
dundee united,2002,36,29,10
motherwell,2002,36,25,11
celtic,2002,37,94,0
rangers,2002,37,94,1
hearts,2002,37,60,2
kilmarnock,2002,37,57,3
hibernian,2002,37,51,4
aberdeen,2002,37,46,5
dunfermline,2002,37,46,6
dundee,2002,37,44,7
livingston,2002,37,35,8
dundee united,2002,37,32,9
partick,2002,37,32,10
motherwell,2002,37,25,11
celtic,2002,38,97,0
rangers,2002,38,97,1
hearts,2002,38,63,2
kilmarnock,2002,38,57,3
hibernian,2002,38,51,4
aberdeen,2002,38,49,5
dunfermline,2002,38,46,6
dundee,2002,38,44,7
livingston,2002,38,35,8
partick,2002,38,35,9
dundee united,2002,38,32,10
motherwell,2002,38,28,11
motherwell,2003,0,0,0
dundee united,2003,0,0,1
dunfermline,2003,0,0,2
celtic,2003,0,0,3
hearts,2003,0,0,4
aberdeen,2003,0,0,5
hibernian,2003,0,0,6
dundee,2003,0,0,7
partick,2003,0,0,8
livingston,2003,0,0,9
rangers,2003,0,0,10
kilmarnock,2003,0,0,11
hearts,2003,1,3,0
hibernian,2003,1,3,1
dundee,2003,1,3,2
rangers,2003,1,3,3
dunfermline,2003,1,1,4
celtic,2003,1,1,5
partick,2003,1,1,6
livingston,2003,1,1,7
motherwell,2003,1,0,8
aberdeen,2003,1,0,9
dundee united,2003,1,0,10
kilmarnock,2003,1,0,11
hibernian,2003,2,6,0
rangers,2003,2,6,1
dunfermline,2003,2,4,2
celtic,2003,2,4,3
livingston,2003,2,4,4
kilmarnock,2003,2,3,5
hearts,2003,2,3,6
dundee,2003,2,3,7
partick,2003,2,1,8
aberdeen,2003,2,0,9
dundee united,2003,2,0,10
motherwell,2003,2,0,11
rangers,2003,3,9,0
dunfermline,2003,3,7,1
celtic,2003,3,7,2
hibernian,2003,3,6,3
hearts,2003,3,6,4
dundee,2003,3,6,5
livingston,2003,3,4,6
motherwell,2003,3,3,7
kilmarnock,2003,3,3,8
partick,2003,3,1,9
aberdeen,2003,3,0,10
dundee united,2003,3,0,11
rangers,2003,4,12,0
celtic,2003,4,10,1
hearts,2003,4,9,2
dunfermline,2003,4,7,3
hibernian,2003,4,7,4
dundee,2003,4,7,5
motherwell,2003,4,4,6
kilmarnock,2003,4,4,7
livingston,2003,4,4,8
partick,2003,4,2,9
aberdeen,2003,4,1,10
dundee united,2003,4,0,11
rangers,2003,5,15,0
celtic,2003,5,13,1
hearts,2003,5,12,2
motherwell,2003,5,7,3
dunfermline,2003,5,7,4
hibernian,2003,5,7,5
dundee,2003,5,7,6
livingston,2003,5,5,7
kilmarnock,2003,5,4,8
aberdeen,2003,5,4,9
partick,2003,5,2,10
dundee united,2003,5,1,11
rangers,2003,6,18,0
celtic,2003,6,16,1
hearts,2003,6,12,2
dundee,2003,6,10,3
dunfermline,2003,6,8,4
hibernian,2003,6,8,5
motherwell,2003,6,7,6
kilmarnock,2003,6,7,7
livingston,2003,6,5,8
aberdeen,2003,6,4,9
dundee united,2003,6,4,10
partick,2003,6,2,11
rangers,2003,7,21,0
celtic,2003,7,19,1
hearts,2003,7,13,2
dunfermline,2003,7,11,3
dundee,2003,7,10,4
motherwell,2003,7,8,5
hibernian,2003,7,8,6
kilmarnock,2003,7,8,7
livingston,2003,7,8,8
dundee united,2003,7,5,9
aberdeen,2003,7,4,10
partick,2003,7,2,11
celtic,2003,8,22,0
rangers,2003,8,21,1
hearts,2003,8,14,2
dunfermline,2003,8,12,3
motherwell,2003,8,11,4
hibernian,2003,8,11,5
dundee,2003,8,11,6
livingston,2003,8,9,7
kilmarnock,2003,8,8,8
aberdeen,2003,8,7,9
dundee united,2003,8,5,10
partick,2003,8,2,11
celtic,2003,9,25,0
rangers,2003,9,22,1
hearts,2003,9,14,2
dundee,2003,9,14,3
motherwell,2003,9,12,4
dunfermline,2003,9,12,5
livingston,2003,9,12,6
kilmarnock,2003,9,11,7
hibernian,2003,9,11,8
dundee united,2003,9,8,9
aberdeen,2003,9,7,10
partick,2003,9,2,11
celtic,2003,10,28,0
rangers,2003,10,23,1
hearts,2003,10,17,2
motherwell,2003,10,15,3
dunfermline,2003,10,15,4
dundee,2003,10,15,5
hibernian,2003,10,14,6
livingston,2003,10,13,7
kilmarnock,2003,10,11,8
dundee united,2003,10,9,9
aberdeen,2003,10,7,10
partick,2003,10,2,11
celtic,2003,11,31,0
rangers,2003,11,26,1
hearts,2003,11,20,2
motherwell,2003,11,18,3
dundee,2003,11,16,4
dunfermline,2003,11,15,5
hibernian,2003,11,15,6
livingston,2003,11,13,7
kilmarnock,2003,11,11,8
dundee united,2003,11,9,9
aberdeen,2003,11,7,10
partick,2003,11,2,11
celtic,2003,12,34,0
rangers,2003,12,29,1
hearts,2003,12,23,2
motherwell,2003,12,19,3
dunfermline,2003,12,18,4
hibernian,2003,12,16,5
dundee,2003,12,16,6
livingston,2003,12,16,7
kilmarnock,2003,12,11,8
dundee united,2003,12,10,9
aberdeen,2003,12,7,10
partick,2003,12,2,11
celtic,2003,13,37,0
rangers,2003,13,32,1
hearts,2003,13,26,2
motherwell,2003,13,20,3
dunfermline,2003,13,19,4
livingston,2003,13,17,5
hibernian,2003,13,16,6
dundee,2003,13,16,7
kilmarnock,2003,13,14,8
dundee united,2003,13,10,9
aberdeen,2003,13,7,10
partick,2003,13,2,11
celtic,2003,14,40,0
rangers,2003,14,35,1
hearts,2003,14,26,2
motherwell,2003,14,20,3
dunfermline,2003,14,20,4
livingston,2003,14,18,5
kilmarnock,2003,14,17,6
dundee,2003,14,17,7
hibernian,2003,14,16,8
dundee united,2003,14,13,9
aberdeen,2003,14,8,10
partick,2003,14,2,11
celtic,2003,15,43,0
rangers,2003,15,38,1
hearts,2003,15,26,2
dunfermline,2003,15,23,3
kilmarnock,2003,15,20,4
motherwell,2003,15,20,5
livingston,2003,15,18,6
dundee,2003,15,17,7
hibernian,2003,15,16,8
dundee united,2003,15,13,9
aberdeen,2003,15,11,10
partick,2003,15,5,11
celtic,2003,16,46,0
rangers,2003,16,38,1
hearts,2003,16,29,2
dunfermline,2003,16,26,3
kilmarnock,2003,16,20,4
motherwell,2003,16,20,5
hibernian,2003,16,19,6
livingston,2003,16,18,7
dundee,2003,16,17,8
dundee united,2003,16,16,9
aberdeen,2003,16,14,10
partick,2003,16,5,11
celtic,2003,17,49,0
rangers,2003,17,41,1
dunfermline,2003,17,29,2
hearts,2003,17,29,3
livingston,2003,17,21,4
kilmarnock,2003,17,20,5
motherwell,2003,17,20,6
hibernian,2003,17,19,7
dundee,2003,17,18,8
dundee united,2003,17,17,9
aberdeen,2003,17,15,10
partick,2003,17,6,11
celtic,2003,18,52,0
rangers,2003,18,44,1
hearts,2003,18,30,2
dunfermline,2003,18,29,3
livingston,2003,18,22,4
motherwell,2003,18,21,5
dundee united,2003,18,20,6
kilmarnock,2003,18,20,7
hibernian,2003,18,19,8
dundee,2003,18,18,9
aberdeen,2003,18,16,10
partick,2003,18,9,11
celtic,2003,19,55,0
rangers,2003,19,44,1
hearts,2003,19,33,2
dunfermline,2003,19,30,3
motherwell,2003,19,24,4
livingston,2003,19,23,5
hibernian,2003,19,22,6
dundee united,2003,19,20,7
kilmarnock,2003,19,20,8
aberdeen,2003,19,19,9
dundee,2003,19,18,10
partick,2003,19,9,11
celtic,2003,20,58,0
rangers,2003,20,47,1
hearts,2003,20,33,2
dunfermline,2003,20,31,3
livingston,2003,20,26,4
motherwell,2003,20,24,5
dundee united,2003,20,23,6
hibernian,2003,20,22,7
kilmarnock,2003,20,21,8
dundee,2003,20,21,9
aberdeen,2003,20,19,10
partick,2003,20,9,11
celtic,2003,21,61,0
rangers,2003,21,50,1
hearts,2003,21,36,2
dunfermline,2003,21,34,3
livingston,2003,21,26,4
hibernian,2003,21,25,5
dundee,2003,21,24,6
motherwell,2003,21,24,7
dundee united,2003,21,23,8
kilmarnock,2003,21,21,9
aberdeen,2003,21,19,10
partick,2003,21,9,11
celtic,2003,22,64,0
rangers,2003,22,53,1
hearts,2003,22,39,2
dunfermline,2003,22,34,3
motherwell,2003,22,27,4
hibernian,2003,22,26,5
dundee united,2003,22,26,6
livingston,2003,22,26,7
dundee,2003,22,25,8
kilmarnock,2003,22,21,9
aberdeen,2003,22,19,10
partick,2003,22,9,11
celtic,2003,23,67,0
rangers,2003,23,56,1
hearts,2003,23,40,2
dunfermline,2003,23,34,3
livingston,2003,23,29,4
motherwell,2003,23,27,5
hibernian,2003,23,27,6
dundee united,2003,23,27,7
dundee,2003,23,25,8
kilmarnock,2003,23,21,9
aberdeen,2003,23,20,10
partick,2003,23,12,11
celtic,2003,24,70,0
rangers,2003,24,57,1
hearts,2003,24,43,2
dunfermline,2003,24,37,3
motherwell,2003,24,30,4
livingston,2003,24,29,5
hibernian,2003,24,28,6
dundee united,2003,24,27,7
dundee,2003,24,25,8
kilmarnock,2003,24,24,9
aberdeen,2003,24,23,10
partick,2003,24,12,11
celtic,2003,25,73,0
rangers,2003,25,60,1
hearts,2003,25,46,2
dunfermline,2003,25,37,3
motherwell,2003,25,33,4
livingston,2003,25,29,5
hibernian,2003,25,28,6
dundee,2003,25,28,7
dundee united,2003,25,27,8
kilmarnock,2003,25,24,9
aberdeen,2003,25,23,10
partick,2003,25,12,11
celtic,2003,26,76,0
rangers,2003,26,60,1
hearts,2003,26,47,2
dunfermline,2003,26,38,3
motherwell,2003,26,36,4
dundee united,2003,26,30,5
livingston,2003,26,29,6
hibernian,2003,26,28,7
dundee,2003,26,28,8
kilmarnock,2003,26,27,9
aberdeen,2003,26,26,10
partick,2003,26,12,11
celtic,2003,27,77,0
rangers,2003,27,61,1
hearts,2003,27,48,2
dunfermline,2003,27,41,3
motherwell,2003,27,37,4
livingston,2003,27,32,5
dundee united,2003,27,31,6
dundee,2003,27,29,7
hibernian,2003,27,28,8
kilmarnock,2003,27,28,9
aberdeen,2003,27,27,10
partick,2003,27,13,11
celtic,2003,28,80,0
rangers,2003,28,64,1
hearts,2003,28,49,2
dunfermline,2003,28,41,3
motherwell,2003,28,38,4
dundee united,2003,28,34,5
livingston,2003,28,32,6
hibernian,2003,28,29,7
dundee,2003,28,29,8
aberdeen,2003,28,28,9
kilmarnock,2003,28,28,10
partick,2003,28,14,11
celtic,2003,29,83,0
rangers,2003,29,67,1
hearts,2003,29,52,2
dunfermline,2003,29,42,3
motherwell,2003,29,38,4
dundee united,2003,29,37,5
livingston,2003,29,33,6
kilmarnock,2003,29,31,7
hibernian,2003,29,30,8
dundee,2003,29,29,9
aberdeen,2003,29,28,10
partick,2003,29,14,11
celtic,2003,30,86,0
rangers,2003,30,67,1
hearts,2003,30,53,2
dunfermline,2003,30,45,3
dundee united,2003,30,40,4
motherwell,2003,30,38,5
livingston,2003,30,33,6
hibernian,2003,30,33,7
kilmarnock,2003,30,31,8
dundee,2003,30,29,9
aberdeen,2003,30,28,10
partick,2003,30,15,11
celtic,2003,31,87,0
rangers,2003,31,70,1
hearts,2003,31,54,2
dunfermline,2003,31,46,3
dundee united,2003,31,40,4
motherwell,2003,31,39,5
hibernian,2003,31,36,6
livingston,2003,31,34,7
kilmarnock,2003,31,32,8
dundee,2003,31,32,9
aberdeen,2003,31,31,10
partick,2003,31,15,11
celtic,2003,32,90,0
rangers,2003,32,71,1
hearts,2003,32,54,2
dunfermline,2003,32,46,3
motherwell,2003,32,42,4
dundee united,2003,32,41,5
hibernian,2003,32,37,6
livingston,2003,32,35,7
dundee,2003,32,33,8
kilmarnock,2003,32,32,9
aberdeen,2003,32,31,10
partick,2003,32,18,11
celtic,2003,33,90,0
rangers,2003,33,74,1
hearts,2003,33,55,2
dunfermline,2003,33,47,3
motherwell,2003,33,45,4
dundee united,2003,33,42,5
hibernian,2003,33,38,6
livingston,2003,33,36,7
dundee,2003,33,34,8
aberdeen,2003,33,34,9
kilmarnock,2003,33,32,10
partick,2003,33,18,11
celtic,2003,34,91,0
rangers,2003,34,75,1
hearts,2003,34,56,2
dunfermline,2003,34,50,3
motherwell,2003,34,45,4
dundee united,2003,34,43,5
livingston,2003,34,39,6
hibernian,2003,34,38,7
dundee,2003,34,37,8
kilmarnock,2003,34,35,9
aberdeen,2003,34,34,10
partick,2003,34,18,11
celtic,2003,35,91,0
rangers,2003,35,78,1
hearts,2003,35,59,2
dunfermline,2003,35,53,3
motherwell,2003,35,45,4
dundee united,2003,35,43,5
hibernian,2003,35,41,6
livingston,2003,35,39,7
kilmarnock,2003,35,38,8
dundee,2003,35,37,9
aberdeen,2003,35,34,10
partick,2003,35,21,11
celtic,2003,36,94,0
rangers,2003,36,78,1
hearts,2003,36,62,2
dunfermline,2003,36,53,3
dundee united,2003,36,46,4
motherwell,2003,36,45,5
hibernian,2003,36,41,6
dundee,2003,36,40,7
livingston,2003,36,40,8
kilmarnock,2003,36,38,9
aberdeen,2003,36,34,10
partick,2003,36,24,11
celtic,2003,37,95,0
rangers,2003,37,78,1
hearts,2003,37,65,2
dunfermline,2003,37,53,3
dundee united,2003,37,49,4
motherwell,2003,37,46,5
hibernian,2003,37,44,6
dundee,2003,37,43,7
kilmarnock,2003,37,41,8
livingston,2003,37,40,9
aberdeen,2003,37,34,10
partick,2003,37,25,11
celtic,2003,38,98,0
rangers,2003,38,81,1
hearts,2003,38,68,2
dunfermline,2003,38,53,3
dundee united,2003,38,49,4
motherwell,2003,38,46,5
dundee,2003,38,46,6
hibernian,2003,38,44,7
livingston,2003,38,43,8
kilmarnock,2003,38,42,9
aberdeen,2003,38,34,10
partick,2003,38,26,11
hibernian,2004,0,0,0
aberdeen,2004,0,0,1
dundee,2004,0,0,2
hearts,2004,0,0,3
dunfermline,2004,0,0,4
dundee united,2004,0,0,5
rangers,2004,0,0,6
kilmarnock,2004,0,0,7
livingston,2004,0,0,8
inverness c,2004,0,0,9
celtic,2004,0,0,10
motherwell,2004,0,0,11
hearts,2004,1,3,0
kilmarnock,2004,1,3,1
livingston,2004,1,3,2
celtic,2004,1,3,3
aberdeen,2004,1,1,4
dunfermline,2004,1,1,5
dundee united,2004,1,1,6
rangers,2004,1,1,7
dundee,2004,1,0,8
inverness c,2004,1,0,9
motherwell,2004,1,0,10
hibernian,2004,1,0,11
