team,year,day,points,position
man city,2002,35,48,9
charlton,2002,35,46,10
middlesboro,2002,35,46,11
birmingham,2002,35,44,12
aston villa,2002,35,42,13
leeds,2002,35,41,14
fulham,2002,35,41,15
bolton,2002,35,39,16
west ham,2002,35,35,17
west brom,2002,35,24,18
sunderland,2002,35,19,19
man united,2002,36,77,0
arsenal,2002,36,72,1
newcastle,2002,36,65,2
liverpool,2002,36,64,3
chelsea,2002,36,64,4
everton,2002,36,59,5
blackburn,2002,36,56,6
tottenham,2002,36,50,7
charlton,2002,36,49,8
southampton,2002,36,49,9
man city,2002,36,48,10
birmingham,2002,36,47,11
middlesboro,2002,36,46,12
aston villa,2002,36,42,13
fulham,2002,36,42,14
leeds,2002,36,41,15
bolton,2002,36,40,16
west ham,2002,36,38,17
west brom,2002,36,24,18
sunderland,2002,36,19,19
man united,2002,37,80,0
arsenal,2002,37,75,1
newcastle,2002,37,68,2
liverpool,2002,37,64,3
chelsea,2002,37,64,4
everton,2002,37,59,5
blackburn,2002,37,57,6
man city,2002,37,51,7
tottenham,2002,37,50,8
charlton,2002,37,49,9
middlesboro,2002,37,49,10
southampton,2002,37,49,11
birmingham,2002,37,47,12
aston villa,2002,37,45,13
fulham,2002,37,45,14
leeds,2002,37,44,15
bolton,2002,37,41,16
west ham,2002,37,41,17
west brom,2002,37,25,18
sunderland,2002,37,19,19
man united,2002,38,83,0
arsenal,2002,38,78,1
newcastle,2002,38,69,2
chelsea,2002,38,67,3
liverpool,2002,38,64,4
blackburn,2002,38,60,5
everton,2002,38,59,6
southampton,2002,38,52,7
man city,2002,38,51,8
tottenham,2002,38,50,9
charlton,2002,38,49,10
middlesboro,2002,38,49,11
birmingham,2002,38,48,12
fulham,2002,38,48,13
leeds,2002,38,47,14
aston villa,2002,38,45,15
bolton,2002,38,44,16
west ham,2002,38,42,17
west brom,2002,38,26,18
sunderland,2002,38,19,19
man united,2003,0,0,0
arsenal,2003,0,0,1
birmingham,2003,0,0,2
tottenham,2003,0,0,3
blackburn,2003,0,0,4
wolves,2003,0,0,5
fulham,2003,0,0,6
middlesbrough,2003,0,0,7
leicester,2003,0,0,8
southampton,2003,0,0,9
everton,2003,0,0,10
bolton,2003,0,0,11
portsmouth,2003,0,0,12
aston villa,2003,0,0,13
charlton,2003,0,0,14
man city,2003,0,0,15
leeds,2003,0,0,16
newcastle,2003,0,0,17
liverpool,2003,0,0,18
chelsea,2003,0,0,19
man united,2003,1,3,0
arsenal,2003,1,3,1
birmingham,2003,1,3,2
man city,2003,1,3,3
blackburn,2003,1,3,4
portsmouth,2003,1,3,5
fulham,2003,1,3,6
chelsea,2003,1,3,7
southampton,2003,1,1,8
leicester,2003,1,1,9
leeds,2003,1,1,10
newcastle,2003,1,1,11
wolves,2003,1,0,12
middlesbrough,2003,1,0,13
charlton,2003,1,0,14
tottenham,2003,1,0,15
everton,2003,1,0,16
bolton,2003,1,0,17
liverpool,2003,1,0,18
aston villa,2003,1,0,19
man united,2003,2,6,0
arsenal,2003,2,6,1
chelsea,2003,2,6,2
birmingham,2003,2,4,3
blackburn,2003,2,4,4
man city,2003,2,4,5
portsmouth,2003,2,4,6
everton,2003,2,3,7
tottenham,2003,2,3,8
fulham,2003,2,3,9
charlton,2003,2,3,10
southampton,2003,2,2,11
aston villa,2003,2,1,12
leicester,2003,2,1,13
bolton,2003,2,1,14
liverpool,2003,2,1,15
leeds,2003,2,1,16
newcastle,2003,2,1,17
wolves,2003,2,0,18
middlesbrough,2003,2,0,19
man united,2003,3,9,0
arsenal,2003,3,9,1
birmingham,2003,3,7,2
chelsea,2003,3,7,3
man city,2003,3,7,4
portsmouth,2003,3,7,5
fulham,2003,3,6,6
everton,2003,3,4,7
tottenham,2003,3,4,8
charlton,2003,3,4,9
blackburn,2003,3,4,10
southampton,2003,3,3,11
leicester,2003,3,2,12
liverpool,2003,3,2,13
leeds,2003,3,2,14
middlesbrough,2003,3,1,15
bolton,2003,3,1,16
newcastle,2003,3,1,17
aston villa,2003,3,1,18
wolves,2003,3,0,19
arsenal,2003,4,12,0
chelsea,2003,4,10,1
man united,2003,4,9,2
birmingham,2003,4,8,3
portsmouth,2003,4,8,4
fulham,2003,4,7,5
man city,2003,4,7,6
southampton,2003,4,6,7
blackburn,2003,4,5,8
liverpool,2003,4,5,9
charlton,2003,4,5,10
leeds,2003,4,5,11
everton,2003,4,4,12
tottenham,2003,4,4,13
aston villa,2003,4,4,14
bolton,2003,4,2,15
leicester,2003,4,2,16
newcastle,2003,4,2,17
middlesbrough,2003,4,1,18
wolves,2003,4,1,19
arsenal,2003,5,13,0
chelsea,2003,5,13,1
man united,2003,5,12,2
birmingham,2003,5,11,3
man city,2003,5,10,4
portsmouth,2003,5,9,5
southampton,2003,5,9,6
fulham,2003,5,8,7
liverpool,2003,5,8,8
blackburn,2003,5,5,9
everton,2003,5,5,10
leeds,2003,5,5,11
leicester,2003,5,5,12
charlton,2003,5,5,13
bolton,2003,5,5,14
aston villa,2003,5,4,15
tottenham,2003,5,4,16
newcastle,2003,5,3,17
wolves,2003,5,1,18
middlesbrough,2003,5,1,19
chelsea,2003,6,16,0
arsenal,2003,6,14,1
birmingham,2003,6,14,2
man united,2003,6,13,3
southampton,2003,6,12,4
liverpool,2003,6,11,5
fulham,2003,6,11,6
man city,2003,6,11,7
portsmouth,2003,6,9,8
blackburn,2003,6,8,9
aston villa,2003,6,7,10
bolton,2003,6,6,11
everton,2003,6,5,12
leicester,2003,6,5,13
charlton,2003,6,5,14
leeds,2003,6,5,15
middlesbrough,2003,6,4,16
tottenham,2003,6,4,17
newcastle,2003,6,3,18
wolves,2003,6,1,19
chelsea,2003,7,19,0
arsenal,2003,7,17,1
man united,2003,7,16,2
birmingham,2003,7,14,3
fulham,2003,7,14,4
man city,2003,7,12,5
southampton,2003,7,12,6
liverpool,2003,7,11,7
portsmouth,2003,7,9,8
everton,2003,7,8,9
charlton,2003,7,8,10
blackburn,2003,7,8,11
bolton,2003,7,7,12
aston villa,2003,7,7,13
middlesbrough,2003,7,7,14
newcastle,2003,7,6,15
tottenham,2003,7,5,16
leicester,2003,7,5,17
leeds,2003,7,5,18
wolves,2003,7,2,19
arsenal,2003,8,20,0
chelsea,2003,8,20,1
man united,2003,8,19,2
birmingham,2003,8,15,3
fulham,2003,8,15,4
southampton,2003,8,12,5
man city,2003,8,12,6
charlton,2003,8,11,7
liverpool,2003,8,11,8
portsmouth,2003,8,9,9
newcastle,2003,8,9,10
tottenham,2003,8,8,11
blackburn,2003,8,8,12
aston villa,2003,8,8,13
bolton,2003,8,8,14
everton,2003,8,8,15
leeds,2003,8,8,16
middlesbrough,2003,8,7,17
leicester,2003,8,5,18
wolves,2003,8,5,19
arsenal,2003,9,23,0
man united,2003,9,22,1
chelsea,2003,9,20,2
birmingham,2003,9,16,3
man city,2003,9,15,4
fulham,2003,9,15,5
charlton,2003,9,14,6
southampton,2003,9,13,7
portsmouth,2003,9,12,8
newcastle,2003,9,12,9
tottenham,2003,9,11,10
liverpool,2003,9,11,11
aston villa,2003,9,9,12
everton,2003,9,9,13
leeds,2003,9,8,14
blackburn,2003,9,8,15
bolton,2003,9,8,16
middlesbrough,2003,9,7,17
wolves,2003,9,6,18
leicester,2003,9,5,19
arsenal,2003,10,24,0
chelsea,2003,10,23,1
man united,2003,10,22,2
birmingham,2003,10,19,3
fulham,2003,10,18,4
southampton,2003,10,16,5
newcastle,2003,10,15,6
man city,2003,10,15,7
charlton,2003,10,15,8
liverpool,2003,10,14,9
portsmouth,2003,10,12,10
tottenham,2003,10,12,11
aston villa,2003,10,10,12
everton,2003,10,10,13
wolves,2003,10,9,14
leeds,2003,10,8,15
blackburn,2003,10,8,16
middlesbrough,2003,10,8,17
bolton,2003,10,8,18
leicester,2003,10,5,19
arsenal,2003,11,27,0
chelsea,2003,11,26,1
man united,2003,11,25,2
birmingham,2003,11,19,3
fulham,2003,11,18,4
man city,2003,11,18,5
charlton,2003,11,18,6
liverpool,2003,11,17,7
newcastle,2003,11,16,8
southampton,2003,11,16,9
portsmouth,2003,11,12,10
tottenham,2003,11,12,11
bolton,2003,11,11,12
aston villa,2003,11,11,13
middlesbrough,2003,11,11,14
everton,2003,11,10,15
wolves,2003,11,9,16
leicester,2003,11,8,17
leeds,2003,11,8,18
blackburn,2003,11,8,19
arsenal,2003,12,30,0
chelsea,2003,12,29,1
man united,2003,12,28,2
charlton,2003,12,21,3
birmingham,2003,12,20,4
man city,2003,12,18,5
fulham,2003,12,18,6
liverpool,2003,12,17,7
southampton,2003,12,17,8
newcastle,2003,12,16,9
portsmouth,2003,12,15,10
middlesbrough,2003,12,14,11
bolton,2003,12,12,12
tottenham,2003,12,12,13
aston villa,2003,12,11,14
leicester,2003,12,11,15
blackburn,2003,12,11,16
everton,2003,12,10,17
wolves,2003,12,10,18
leeds,2003,12,8,19
arsenal,2003,13,33,0
chelsea,2003,13,32,1
man united,2003,13,31,2
charlton,2003,13,22,3
fulham,2003,13,21,4
birmingham,2003,13,20,5
newcastle,2003,13,19,6
man city,2003,13,18,7
liverpool,2003,13,18,8
southampton,2003,13,17,9
bolton,2003,13,15,10
tottenham,2003,13,15,11
portsmouth,2003,13,15,12
middlesbrough,2003,13,15,13
everton,2003,13,13,14
leicester,2003,13,12,15
blackburn,2003,13,11,16
aston villa,2003,13,11,17
wolves,2003,13,10,18
leeds,2003,13,8,19
chelsea,2003,14,35,0
arsenal,2003,14,34,1
man united,2003,14,31,2
charlton,2003,14,22,3
fulham,2003,14,22,4
liverpool,2003,14,21,5
birmingham,2003,14,20,6
newcastle,2003,14,20,7
bolton,2003,14,18,8
middlesbrough,2003,14,18,9
man city,2003,14,18,10
southampton,2003,14,17,11
tottenham,2003,14,15,12
leicester,2003,14,15,13
portsmouth,2003,14,15,14
blackburn,2003,14,14,15
aston villa,2003,14,14,16
everton,2003,14,13,17
wolves,2003,14,11,18
leeds,2003,14,11,19
chelsea,2003,15,36,0
arsenal,2003,15,35,1
man united,2003,15,34,2
fulham,2003,15,25,3
charlton,2003,15,22,4
liverpool,2003,15,22,5
newcastle,2003,15,21,6
birmingham,2003,15,20,7
southampton,2003,15,20,8
middlesbrough,2003,15,19,9
man city,2003,15,19,10
bolton,2003,15,18,11
tottenham,2003,15,18,12
blackburn,2003,15,17,13
leicester,2003,15,16,14
portsmouth,2003,15,16,15
aston villa,2003,15,14,16
everton,2003,15,14,17
leeds,2003,15,12,18
wolves,2003,15,11,19
arsenal,2003,16,38,0
man united,2003,16,37,1
chelsea,2003,16,36,2
fulham,2003,16,25,3
newcastle,2003,16,24,4
charlton,2003,16,23,5
birmingham,2003,16,23,6
southampton,2003,16,23,7
liverpool,2003,16,22,8
bolton,2003,16,21,9
middlesbrough,2003,16,20,10
man city,2003,16,19,11
tottenham,2003,16,18,12
everton,2003,16,17,13
aston villa,2003,16,17,14
blackburn,2003,16,17,15
leicester,2003,16,16,16
portsmouth,2003,16,16,17
leeds,2003,16,15,18
wolves,2003,16,11,19
man united,2003,17,40,0
arsenal,2003,17,39,1
chelsea,2003,17,39,2
birmingham,2003,17,26,3
southampton,2003,17,26,4
newcastle,2003,17,25,5
liverpool,2003,17,25,6
fulham,2003,17,25,7
charlton,2003,17,24,8
bolton,2003,17,22,9
middlesbrough,2003,17,21,10
everton,2003,17,20,11
man city,2003,17,20,12
aston villa,2003,17,20,13
tottenham,2003,17,18,14
blackburn,2003,17,17,15
leicester,2003,17,16,16
portsmouth,2003,17,16,17
leeds,2003,17,16,18
wolves,2003,17,11,19
man united,2003,18,43,0
arsenal,2003,18,42,1
chelsea,2003,18,39,2
fulham,2003,18,28,3
charlton,2003,18,27,4
liverpool,2003,18,26,5
birmingham,2003,18,26,6
southampton,2003,18,26,7
newcastle,2003,18,26,8
bolton,2003,18,22,9
middlesbrough,2003,18,21,10
aston villa,2003,18,21,11
everton,2003,18,20,12
man city,2003,18,20,13
portsmouth,2003,18,19,14
blackburn,2003,18,18,15
tottenham,2003,18,18,16
leicester,2003,18,17,17
leeds,2003,18,17,18
wolves,2003,18,14,19
man united,2003,19,46,0
arsenal,2003,19,45,1
chelsea,2003,19,42,2
charlton,2003,19,30,3
liverpool,2003,19,29,4
fulham,2003,19,28,5
birmingham,2003,19,26,6
southampton,2003,19,26,7
newcastle,2003,19,26,8
middlesbrough,2003,19,24,9
aston villa,2003,19,24,10
bolton,2003,19,23,11
everton,2003,19,23,12
man city,2003,19,21,13
blackburn,2003,19,21,14
portsmouth,2003,19,19,15
tottenham,2003,19,18,16
leicester,2003,19,18,17
leeds,2003,19,17,18
wolves,2003,19,15,19
man united,2003,20,49,0
arsenal,2003,20,46,1
chelsea,2003,20,42,2
liverpool,2003,20,32,3
charlton,2003,20,31,4
birmingham,2003,20,29,5
newcastle,2003,20,29,6
fulham,2003,20,28,7
aston villa,2003,20,27,8
southampton,2003,20,27,9
middlesbrough,2003,20,24,10
everton,2003,20,24,11
bolton,2003,20,23,12
man city,2003,20,22,13
blackburn,2003,20,22,14
tottenham,2003,20,21,15
leicester,2003,20,19,16
portsmouth,2003,20,19,17
leeds,2003,20,17,18
wolves,2003,20,15,19
man united,2003,21,50,0
arsenal,2003,21,49,1
chelsea,2003,21,45,2
charlton,2003,21,34,3
liverpool,2003,21,32,4
fulham,2003,21,31,5
birmingham,2003,21,30,6
newcastle,2003,21,30,7
aston villa,2003,21,27,8
southampton,2003,21,27,9
bolton,2003,21,26,10
middlesbrough,2003,21,25,11
tottenham,2003,21,24,12
everton,2003,21,24,13
portsmouth,2003,21,22,14
man city,2003,21,22,15
blackburn,2003,21,22,16
leicester,2003,21,19,17
wolves,2003,21,18,18
leeds,2003,21,17,19
arsenal,2003,22,52,0
man united,2003,22,50,1
chelsea,2003,22,46,2
charlton,2003,22,37,3
liverpool,2003,22,33,4
newcastle,2003,22,33,5
fulham,2003,22,31,6
birmingham,2003,22,31,7
southampton,2003,22,30,8
bolton,2003,22,29,9
middlesbrough,2003,22,28,10
tottenham,2003,22,27,11
aston villa,2003,22,27,12
everton,2003,22,24,13
man city,2003,22,23,14
blackburn,2003,22,23,15
portsmouth,2003,22,22,16
leicester,2003,22,20,17
wolves,2003,22,19,18
leeds,2003,22,17,19
arsenal,2003,23,55,0
man united,2003,23,53,1
chelsea,2003,23,49,2
charlton,2003,23,37,3
liverpool,2003,23,34,4
newcastle,2003,23,34,5
fulham,2003,23,34,6
birmingham,2003,23,32,7
bolton,2003,23,32,8
aston villa,2003,23,30,9
southampton,2003,23,30,10
middlesbrough,2003,23,28,11
tottenham,2003,23,27,12
everton,2003,23,25,13
portsmouth,2003,23,23,14
man city,2003,23,23,15
blackburn,2003,23,23,16
wolves,2003,23,20,17
leicester,2003,23,20,18
leeds,2003,23,17,19
arsenal,2003,24,58,0
man united,2003,24,56,1
chelsea,2003,24,52,2
newcastle,2003,24,37,3
charlton,2003,24,37,4
liverpool,2003,24,35,5
fulham,2003,24,35,6
birmingham,2003,24,35,7
bolton,2003,24,33,8
aston villa,2003,24,33,9
middlesbrough,2003,24,31,10
southampton,2003,24,31,11
tottenham,2003,24,30,12
blackburn,2003,24,26,13
everton,2003,24,25,14
man city,2003,24,24,15
portsmouth,2003,24,23,16
wolves,2003,24,20,17
leicester,2003,24,20,18
leeds,2003,24,17,19
arsenal,2003,25,61,0
man united,2003,25,56,1
chelsea,2003,25,55,2
liverpool,2003,25,38,3
newcastle,2003,25,38,4
charlton,2003,25,37,5
birmingham,2003,25,36,6
aston villa,2003,25,36,7
fulham,2003,25,35,8
bolton,2003,25,34,9
tottenham,2003,25,33,10
middlesbrough,2003,25,31,11
southampton,2003,25,31,12
blackburn,2003,25,27,13
everton,2003,25,25,14
man city,2003,25,24,15
portsmouth,2003,25,23,16
leicester,2003,25,21,17
leeds,2003,25,20,18
wolves,2003,25,20,19
arsenal,2003,26,64,0
man united,2003,26,57,1
chelsea,2003,26,55,2
newcastle,2003,26,41,3
charlton,2003,26,40,4
liverpool,2003,26,39,5
birmingham,2003,26,39,6
aston villa,2003,26,37,7
fulham,2003,26,35,8
bolton,2003,26,34,9
tottenham,2003,26,34,10
southampton,2003,26,32,11
middlesbrough,2003,26,31,12
man city,2003,26,27,13
blackburn,2003,26,27,14
everton,2003,26,26,15
portsmouth,2003,26,24,16
wolves,2003,26,23,17
leicester,2003,26,22,18
leeds,2003,26,21,19
arsenal,2003,27,67,0
chelsea,2003,27,58,1
man united,2003,27,58,2
birmingham,2003,27,42,3
newcastle,2003,27,42,4
charlton,2003,27,40,5
liverpool,2003,27,39,6
aston villa,2003,27,37,7
fulham,2003,27,36,8
bolton,2003,27,34,9
middlesbrough,2003,27,34,10
tottenham,2003,27,34,11
southampton,2003,27,33,12
everton,2003,27,29,13
blackburn,2003,27,28,14
man city,2003,27,27,15
wolves,2003,27,24,16
portsmouth,2003,27,24,17
leicester,2003,27,23,18
leeds,2003,27,22,19
arsenal,2003,28,70,0
chelsea,2003,28,61,1
man united,2003,28,58,2
charlton,2003,28,43,3
liverpool,2003,28,42,4
birmingham,2003,28,42,5
newcastle,2003,28,42,6
aston villa,2003,28,40,7
fulham,2003,28,39,8
tottenham,2003,28,37,9
southampton,2003,28,36,10
bolton,2003,28,34,11
middlesbrough,2003,28,34,12
everton,2003,28,32,13
man city,2003,28,30,14
blackburn,2003,28,28,15
leicester,2003,28,26,16
portsmouth,2003,28,24,17
wolves,2003,28,24,18
leeds,2003,28,22,19
arsenal,2003,29,73,0
chelsea,2003,29,64,1
man united,2003,29,61,2
liverpool,2003,29,45,3
newcastle,2003,29,45,4
charlton,2003,29,43,5
birmingham,2003,29,42,6
aston villa,2003,29,40,7
fulham,2003,29,39,8
middlesbrough,2003,29,37,9
tottenham,2003,29,37,10
southampton,2003,29,36,11
bolton,2003,29,34,12
everton,2003,29,33,13
blackburn,2003,29,31,14
man city,2003,29,30,15
leicester,2003,29,27,16
portsmouth,2003,29,27,17
leeds,2003,29,25,18
wolves,2003,29,24,19
arsenal,2003,30,74,0
chelsea,2003,30,67,1
man united,2003,30,62,2
liverpool,2003,30,46,3
birmingham,2003,30,45,4
newcastle,2003,30,45,5
aston villa,2003,30,43,6
charlton,2003,30,43,7
fulham,2003,30,40,8
southampton,2003,30,39,9
middlesbrough,2003,30,38,10
bolton,2003,30,37,11
tottenham,2003,30,37,12
everton,2003,30,34,13
man city,2003,30,31,14
blackburn,2003,30,31,15
portsmouth,2003,30,30,16
leicester,2003,30,28,17
leeds,2003,30,25,18
wolves,2003,30,24,19
arsenal,2003,31,77,0
chelsea,2003,31,70,1
man united,2003,31,65,2
liverpool,2003,31,49,3
newcastle,2003,31,48,4
birmingham,2003,31,46,5
aston villa,2003,31,44,6
charlton,2003,31,44,7
southampton,2003,31,42,8
fulham,2003,31,41,9
middlesbrough,2003,31,41,10
bolton,2003,31,37,11
tottenham,2003,31,37,12
everton,2003,31,34,13
man city,2003,31,32,14
portsmouth,2003,31,31,15
blackburn,2003,31,31,16
leicester,2003,31,28,17
leeds,2003,31,28,18
wolves,2003,31,24,19
arsenal,2003,32,78,0
chelsea,2003,32,71,1
man united,2003,32,68,2
liverpool,2003,32,49,3
newcastle,2003,32,49,4
charlton,2003,32,47,5
birmingham,2003,32,46,6
aston villa,2003,32,45,7
fulham,2003,32,44,8
middlesbrough,2003,32,42,9
southampton,2003,32,42,10
bolton,2003,32,38,11
tottenham,2003,32,37,12
everton,2003,32,37,13
portsmouth,2003,32,34,14
man city,2003,32,33,15
leeds,2003,32,31,16
blackburn,2003,32,31,17
leicester,2003,32,28,18
wolves,2003,32,25,19
arsenal,2003,33,81,0
chelsea,2003,33,71,1
man united,2003,33,68,2
newcastle,2003,33,50,3
liverpool,2003,33,49,4
aston villa,2003,33,48,5
charlton,2003,33,48,6
birmingham,2003,33,46,7
middlesbrough,2003,33,45,8
southampton,2003,33,45,9
fulham,2003,33,44,10
bolton,2003,33,41,11
tottenham,2003,33,38,12
everton,2003,33,38,13
portsmouth,2003,33,37,14
man city,2003,33,34,15
blackburn,2003,33,34,16
leeds,2003,33,32,17
leicester,2003,33,28,18
wolves,2003,33,25,19
arsenal,2003,34,82,0
chelsea,2003,34,72,1
man united,2003,34,71,2
newcastle,2003,34,53,3
liverpool,2003,34,50,4
aston villa,2003,34,49,5
charlton,2003,34,48,6
birmingham,2003,34,47,7
fulham,2003,34,45,8
middlesbrough,2003,34,45,9
southampton,2003,34,45,10
bolton,2003,34,44,11
portsmouth,2003,34,40,12
everton,2003,34,39,13
tottenham,2003,34,38,14
blackburn,2003,34,37,15
man city,2003,34,34,16
leeds,2003,34,32,17
wolves,2003,34,28,18
leicester,2003,34,28,19
arsenal,2003,35,83,0
chelsea,2003,35,72,1
man united,2003,35,71,2
liverpool,2003,35,53,3
newcastle,2003,35,53,4
aston villa,2003,35,52,5
charlton,2003,35,48,6
birmingham,2003,35,48,7
fulham,2003,35,48,8
bolton,2003,35,47,9
middlesbrough,2003,35,45,10
southampton,2003,35,45,11
portsmouth,2003,35,41,12
blackburn,2003,35,40,13
tottenham,2003,35,39,14
everton,2003,35,39,15
man city,2003,35,35,16
leeds,2003,35,32,17
wolves,2003,35,29,18
leicester,2003,35,29,19
arsenal,2003,36,84,0
chelsea,2003,36,75,1
man united,2003,36,71,2
liverpool,2003,36,56,3
aston villa,2003,36,55,4
newcastle,2003,36,54,5
bolton,2003,36,50,6
fulham,2003,36,49,7
charlton,2003,36,49,8
birmingham,2003,36,49,9
southampton,2003,36,46,10
middlesbrough,2003,36,45,11
blackburn,2003,36,43,12
portsmouth,2003,36,42,13
tottenham,2003,36,39,14
everton,2003,36,39,15
man city,2003,36,38,16
leeds,2003,36,32,17
wolves,2003,36,32,18
leicester,2003,36,30,19
arsenal,2003,37,87,0
chelsea,2003,37,76,1
man united,2003,37,72,2
liverpool,2003,37,59,3
aston villa,2003,37,56,4
newcastle,2003,37,55,5
bolton,2003,37,53,6
charlton,2003,37,50,7
fulham,2003,37,49,8
birmingham,2003,37,49,9
middlesbrough,2003,37,48,10
southampton,2003,37,47,11
blackburn,2003,37,43,12
portsmouth,2003,37,42,13
tottenham,2003,37,42,14
everton,2003,37,39,15
man city,2003,37,38,16
leicester,2003,37,33,17
leeds,2003,37,33,18
wolves,2003,37,33,19
arsenal,2003,38,90,0
chelsea,2003,38,79,1
man united,2003,38,75,2
liverpool,2003,38,60,3
newcastle,2003,38,56,4
aston villa,2003,38,56,5
bolton,2003,38,53,6
charlton,2003,38,53,7
fulham,2003,38,52,8
birmingham,2003,38,50,9
middlesbrough,2003,38,48,10
southampton,2003,38,47,11
portsmouth,2003,38,45,12
tottenham,2003,38,45,13
blackburn,2003,38,44,14
man city,2003,38,41,15
everton,2003,38,39,16
leicester,2003,38,33,17
leeds,2003,38,33,18
wolves,2003,38,33,19
norwich,2004,0,0,0
aston villa,2004,0,0,1
blackburn,2004,0,0,2
west brom,2004,0,0,3
bolton,2004,0,0,4
charlton,2004,0,0,5
man city,2004,0,0,6
fulham,2004,0,0,7
middlesbrough,2004,0,0,8
newcastle,2004,0,0,9
southampton,2004,0,0,10
crystal palace,2004,0,0,11
portsmouth,2004,0,0,12
birmingham,2004,0,0,13
tottenham,2004,0,0,14
liverpool,2004,0,0,15
chelsea,2004,0,0,16
man united,2004,0,0,17
everton,2004,0,0,18
arsenal,2004,0,0,19
aston villa,2004,1,3,0
arsenal,2004,1,3,1
chelsea,2004,1,3,2
bolton,2004,1,3,3
portsmouth,2004,1,1,4
west brom,2004,1,1,5
man city,2004,1,1,6
fulham,2004,1,1,7
middlesbrough,2004,1,1,8
newcastle,2004,1,1,9
blackburn,2004,1,1,10
crystal palace,2004,1,1,11
liverpool,2004,1,1,12
birmingham,2004,1,1,13
tottenham,2004,1,1,14
norwich,2004,1,1,15
charlton,2004,1,0,16
southampton,2004,1,0,17
man united,2004,1,0,18
everton,2004,1,0,19
arsenal,2004,2,6,0
chelsea,2004,2,6,1
aston villa,2004,2,4,2
liverpool,2004,2,4,3
tottenham,2004,2,4,4
fulham,2004,2,4,5
southampton,2004,2,3,6
bolton,2004,2,3,7
charlton,2004,2,3,8
man united,2004,2,3,9
everton,2004,2,3,10
west brom,2004,2,2,11
birmingham,2004,2,1,12
middlesbrough,2004,2,1,13
newcastle,2004,2,1,14
man city,2004,2,1,15
blackburn,2004,2,1,16
crystal palace,2004,2,1,17
portsmouth,2004,2,1,18
norwich,2004,2,1,19
arsenal,2004,3,9,0
chelsea,2004,3,9,1
everton,2004,3,6,2
bolton,2004,3,6,3
charlton,2004,3,6,4
tottenham,2004,3,5,5
aston villa,2004,3,4,6
fulham,2004,3,4,7
middlesbrough,2004,3,4,8
liverpool,2004,3,4,9
man united,2004,3,4,10
birmingham,2004,3,4,11
portsmouth,2004,3,4,12
southampton,2004,3,3,13
west brom,2004,3,3,14
newcastle,2004,3,2,15
norwich,2004,3,2,16
crystal palace,2004,3,1,17
man city,2004,3,1,18
blackburn,2004,3,1,19
arsenal,2004,4,12,0
chelsea,2004,4,12,1
bolton,2004,4,9,2
tottenham,2004,4,8,3
everton,2004,4,7,4
liverpool,2004,4,7,5
aston villa,2004,4,7,6
portsmouth,2004,4,7,7
middlesbrough,2004,4,7,8
charlton,2004,4,6,9
man united,2004,4,5,10
man city,2004,4,4,11
fulham,2004,4,4,12
birmingham,2004,4,4,13
southampton,2004,4,3,14
west brom,2004,4,3,15
newcastle,2004,4,2,16
blackburn,2004,4,2,17
norwich,2004,4,2,18
crystal palace,2004,4,1,19
arsenal,2004,5,15,0
chelsea,2004,5,13,1
everton,2004,5,10,2
bolton,2004,5,10,3
middlesbrough,2004,5,10,4
